i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
152,0,"Question{QuestionCommittee{λ=1944481539065/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=5115613942856548345/4611686018427387904, rank=1}}",0,"Question{QuestionCommittee{λ=3075814574784505/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=309989496785469433/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=330131923814842361/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=32265787/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=35449817337/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=2229531355/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=152548881555521529/144115188075855872, rank=1}}",0,"Question{QuestionCommittee{λ=2687039404025/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=92694696755193/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=327712162594160633/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=22184769863673/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=568909850214393/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=76763734671353/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=73850400473081/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=5097690220199929/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=1205062925811705/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=4725051993/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=18777770191193374713/18446744073709551616, rank=1}}",0,"Question{QuestionCommittee{λ=4461316022265/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=74200661184479225/72057594037927936, rank=1}}",0,"Question{QuestionCommittee{λ=19342884601849/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=143285213/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=2640401557497/2199023255552, rank=1}}"
153,0,"Question{QuestionCommittee{λ=3888963078137/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=10231227885713096697/9223372036854775808, rank=1}}",0,"Question{QuestionCommittee{λ=6151629149569017/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=619978993570938873/576460752303423488, rank=1}}",0,"Question{QuestionCommittee{λ=660263847629684729/576460752303423488, rank=1}}",0,"Question{QuestionCommittee{λ=64531581/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=70899634681/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=4459062717/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=305097763111043065/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=5374078808057/4398046511104, rank=1}}",0,"Question{QuestionCommittee{λ=185389393510393/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=655424325188321273/576460752303423488, rank=1}}",0,"Question{QuestionCommittee{λ=44369539727353/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=1137819700428793/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=153527469342713/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=147700800946169/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=10195380440399865/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=2410125851623417/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=9450103993/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=37555540382386749433/36893488147419103232, rank=1}}",0,"Question{QuestionCommittee{λ=8922632044537/4398046511104, rank=1}}",0,"Question{QuestionCommittee{λ=148401322368958457/144115188075855872, rank=1}}",0,"Question{QuestionCommittee{λ=38685769203705/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=286570433/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=5280803115001/4398046511104, rank=1}}"
154,0,"Question{QuestionCommittee{λ=7777926156281/4398046511104, rank=1}}",0,"Question{QuestionCommittee{λ=20462455771426193401/18446744073709551616, rank=1}}",0,"Question{QuestionCommittee{λ=12303258299138041/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=1239957987141877753/1152921504606846976, rank=1}}",0,"Question{QuestionCommittee{λ=1320527695259369465/1152921504606846976, rank=1}}",0,"Question{QuestionCommittee{λ=129063169/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=141799269369/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=8918125441/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=610195526222086137/576460752303423488, rank=1}}",0,"Question{QuestionCommittee{λ=10748157616121/8796093022208, rank=1}}",0,"Question{QuestionCommittee{λ=370778787020793/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=1310848650376642553/1152921504606846976, rank=1}}",0,"Question{QuestionCommittee{λ=88739079454713/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=2275639400857593/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=307054938685433/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=295401601892345/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=20390760880799737/18014398509481984, rank=1}}",0,"Question{QuestionCommittee{λ=4820251703246841/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=18900207993/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=75111080764773498873/73786976294838206464, rank=1}}",0,"Question{QuestionCommittee{λ=17845264089081/8796093022208, rank=1}}",0,"Question{QuestionCommittee{λ=296802644737916921/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=77371538407417/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=573140873/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=10561606230009/8796093022208, rank=1}}"
155,0,"Question{QuestionCommittee{λ=15555852312569/8796093022208, rank=1}}",0,"Question{QuestionCommittee{λ=40924911542852386809/36893488147419103232, rank=1}}",0,"Question{QuestionCommittee{λ=24606516598276089/18014398509481984, rank=1}}",0,"Question{QuestionCommittee{λ=2479915974283755513/2305843009213693952, rank=1}}",0,"Question{QuestionCommittee{λ=2641055390518738937/2305843009213693952, rank=1}}",0,"Question{QuestionCommittee{λ=258126331/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=283598538745/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=17836250889/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=1220391052444172281/1152921504606846976, rank=1}}",0,"Question{QuestionCommittee{λ=21496315232249/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=741557574041593/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=2621697300753285113/2305843009213693952, rank=1}}",0,"Question{QuestionCommittee{λ=177478158909433/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=4551278801715193/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=614109877370873/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=590803203784697/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=40781521761599481/36028797018963968, rank=1}}",0,"Question{QuestionCommittee{λ=9640503406493689/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=37800415993/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=150222161529546997753/147573952589676412928, rank=1}}",0,"Question{QuestionCommittee{λ=35690528178169/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=593605289475833849/576460752303423488, rank=1}}",0,"Question{QuestionCommittee{λ=154743076814841/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=1146281739/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=21123212460025/17592186044416, rank=1}}"
156,0,"Question{QuestionCommittee{λ=31111704625145/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=81849823085704773625/73786976294838206464, rank=1}}",0,"Question{QuestionCommittee{λ=49213033196552185/36028797018963968, rank=1}}",0,"Question{QuestionCommittee{λ=4959831948567511033/4611686018427387904, rank=1}}",0,"Question{QuestionCommittee{λ=5282110781037477881/4611686018427387904, rank=1}}",0,"Question{QuestionCommittee{λ=516252669/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=567197077497/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=35672501785/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=2440782104888344569/2305843009213693952, rank=1}}",0,"Question{QuestionCommittee{λ=42992630464505/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=1483115148083193/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=5243394601506570233/4611686018427387904, rank=1}}",0,"Question{QuestionCommittee{λ=354956317818873/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=9102557603430393/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=1228219754741753/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=1181606407569401/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=81563043523198969/72057594037927936, rank=1}}",0,"Question{QuestionCommittee{λ=19281006812987385/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=75600831993/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=300444323059093995513/295147905179352825856, rank=1}}",0,"Question{QuestionCommittee{λ=71381056356345/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=1187210578951667705/1152921504606846976, rank=1}}",0,"Question{QuestionCommittee{λ=309486153629689/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=2292563471/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=42246424920057/35184372088832, rank=1}}"
157,0,"Question{QuestionCommittee{λ=62223409250297/35184372088832, rank=1}}",0,"Question{QuestionCommittee{λ=163699646171409547257/147573952589676412928, rank=1}}",0,"Question{QuestionCommittee{λ=98426066393104377/72057594037927936, rank=1}}",0,"Question{QuestionCommittee{λ=9919663897135022073/9223372036854775808, rank=1}}",0,"Question{QuestionCommittee{λ=10564221562074955769/9223372036854775808, rank=1}}",0,"Question{QuestionCommittee{λ=1032505331/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=1134394155001/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=71345003577/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=4881564209776689145/4611686018427387904, rank=1}}",0,"Question{QuestionCommittee{λ=85985260929017/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=2966230296166393/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=10486789203013140473/9223372036854775808, rank=1}}",0,"Question{QuestionCommittee{λ=709912635637753/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=18205115206860793/18014398509481984, rank=1}}",0,"Question{QuestionCommittee{λ=2456439509483513/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=2363212815138809/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=163126087046397945/144115188075855872, rank=1}}",0,"Question{QuestionCommittee{λ=38562013625974777/18014398509481984, rank=1}}",0,"Question{QuestionCommittee{λ=151201663993/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=600888646118187991033/590295810358705651712, rank=1}}",0,"Question{QuestionCommittee{λ=142762112712697/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=2374421157903335417/2305843009213693952, rank=1}}",0,"Question{QuestionCommittee{λ=618972307259385/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=4585126949/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=84492849840121/70368744177664, rank=1}}"
158,0,"Question{QuestionCommittee{λ=124446818500601/70368744177664, rank=1}}",0,"Question{QuestionCommittee{λ=327399292342819094521/295147905179352825856, rank=1}}",0,"Question{QuestionCommittee{λ=196852132786208761/144115188075855872, rank=1}}",0,"Question{QuestionCommittee{λ=19839327794270044153/18446744073709551616, rank=1}}",0,"Question{QuestionCommittee{λ=21128443124149911545/18446744073709551616, rank=1}}",0,"Question{QuestionCommittee{λ=2065010669/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=2268788310009/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=142690007161/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=9763128419553378297/9223372036854775808, rank=1}}",0,"Question{QuestionCommittee{λ=171970521858041/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=5932460592332793/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=20973578406026280953/18446744073709551616, rank=1}}",0,"Question{QuestionCommittee{λ=1419825271275513/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=36410230413721593/36028797018963968, rank=1}}",0,"Question{QuestionCommittee{λ=4912879018967033/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=4726425630277625/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=326252174092795897/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=77124027251949561/36028797018963968, rank=1}}",0,"Question{QuestionCommittee{λ=302403327993/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=1201777292236375982073/1180591620717411303424, rank=1}}",0,"Question{QuestionCommittee{λ=285524225425401/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=4748842315806670841/4611686018427387904, rank=1}}",0,"Question{QuestionCommittee{λ=1237944614518777/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=9170253905/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=168985699680249/140737488355328, rank=1}}"
159,0,"Question{QuestionCommittee{λ=248893637001209/140737488355328, rank=1}}",0,"Question{QuestionCommittee{λ=654798584685638189049/590295810358705651712, rank=1}}",0,"Question{QuestionCommittee{λ=393704265572417529/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=39678655588540088313/36893488147419103232, rank=1}}",0,"Question{QuestionCommittee{λ=42256886248299823097/36893488147419103232, rank=1}}",0,"Question{QuestionCommittee{λ=4130021331/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=4537576620025/4398046511104, rank=1}}",0,"Question{QuestionCommittee{λ=285380014329/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=19526256839106756601/18446744073709551616, rank=1}}",0,"Question{QuestionCommittee{λ=343941043716089/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=11864921184665593/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=41947156812052561913/36893488147419103232, rank=1}}",0,"Question{QuestionCommittee{λ=2839650542551033/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=72820460827443193/72057594037927936, rank=1}}",0,"Question{QuestionCommittee{λ=9825758037934073/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=9452851260555257/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=652504348185591801/576460752303423488, rank=1}}",0,"Question{QuestionCommittee{λ=154248054503899129/72057594037927936, rank=1}}",0,"Question{QuestionCommittee{λ=604806655993/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=2403554584472751964153/2361183241434822606848, rank=1}}",0,"Question{QuestionCommittee{λ=571048450850809/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=9497684631613341689/9223372036854775808, rank=1}}",0,"Question{QuestionCommittee{λ=2475889229037561/2251799813685248, rank=1}}",0,"Question{QuestionCommittee{λ=18340507817/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=337971399360505/281474976710656, rank=1}}"
160,0,"Question{QuestionCommittee{λ=497787274002425/281474976710656, rank=1}}",0,"Question{QuestionCommittee{λ=1309597169371276378105/1180591620717411303424, rank=1}}",0,"Question{QuestionCommittee{λ=787408531144835065/576460752303423488, rank=1}}",0,"Question{QuestionCommittee{λ=79357311177080176633/73786976294838206464, rank=1}}",0,"Question{QuestionCommittee{λ=84513772496599646201/73786976294838206464, rank=1}}",0,"Question{QuestionCommittee{λ=8260042669/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=9075153240057/8796093022208, rank=1}}",0,"Question{QuestionCommittee{λ=570760028665/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=39052513678213513209/36893488147419103232, rank=1}}",0,"Question{QuestionCommittee{λ=687882087432185/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=23729842369331193/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=83894313624105123833/73786976294838206464, rank=1}}",0,"Question{QuestionCommittee{λ=5679301085102073/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=145640921654886393/144115188075855872, rank=1}}",0,"Question{QuestionCommittee{λ=19651516075868153/18014398509481984, rank=1}}",0,"Question{QuestionCommittee{λ=18905702521110521/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=1305008696371183609/1152921504606846976, rank=1}}",0,"Question{QuestionCommittee{λ=308496109007798265/144115188075855872, rank=1}}",0,"Question{QuestionCommittee{λ=1209613311993/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=4807109168945503928313/4722366482869645213696, rank=1}}",0,"Question{QuestionCommittee{λ=1142096901701625/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=18995369263226683385/18446744073709551616, rank=1}}",0,"Question{QuestionCommittee{λ=4951778458075129/4503599627370496, rank=1}}",0,"Question{QuestionCommittee{λ=36681015641/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=675942798721017/562949953421312, rank=1}}"
161,0,"Question{QuestionCommittee{λ=995574548004857/562949953421312, rank=1}}",0,"Question{QuestionCommittee{λ=2619194338742552756217/2361183241434822606848, rank=1}}",0,"Question{QuestionCommittee{λ=1574817062289670137/1152921504606846976, rank=1}}",0,"Question{QuestionCommittee{λ=158714622354160353273/147573952589676412928, rank=1}}",0,"Question{QuestionCommittee{λ=169027544993199292409/147573952589676412928, rank=1}}",0,"Question{QuestionCommittee{λ=16520085345/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=18150306480121/17592186044416, rank=1}}",0,"Question{QuestionCommittee{λ=1141520057337/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=78105027356427026425/73786976294838206464, rank=1}}",0,"Question{QuestionCommittee{λ=1375764174864377/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=47459684738662393/18014398509481984, rank=1}}",0,"Question{QuestionCommittee{λ=167788627248210247673/147573952589676412928, rank=1}}",0,"Question{QuestionCommittee{λ=11358602170204153/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=291281843309772793/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=39303032151736313/36028797018963968, rank=1}}",0,"Question{QuestionCommittee{λ=37811405042221049/18014398509481984, rank=1}}",0,"Question{QuestionCommittee{λ=2610017392742367225/2305843009213693952, rank=1}}",0,"Question{QuestionCommittee{λ=616992218015596537/288230376151711744, rank=1}}",0,"Question{QuestionCommittee{λ=2419226623993/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=9614218337891007856633/9444732965739290427392, rank=1}}",0,"Question{QuestionCommittee{λ=2284193803403257/1125899906842624, rank=1}}",0,"Question{QuestionCommittee{λ=37990738526453366777/36893488147419103232, rank=1}}",0,"Question{QuestionCommittee{λ=9903556916150265/9007199254740992, rank=1}}",0,"Question{QuestionCommittee{λ=73362031289/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=1351885597442041/1125899906842624, rank=1}}"
