i,qV(1)/qC(0),Run 1 of 25,qV(1)/qC(0),Run 2 of 25,qV(1)/qC(0),Run 3 of 25,qV(1)/qC(0),Run 4 of 25,qV(1)/qC(0),Run 5 of 25,qV(1)/qC(0),Run 6 of 25,qV(1)/qC(0),Run 7 of 25,qV(1)/qC(0),Run 8 of 25,qV(1)/qC(0),Run 9 of 25,qV(1)/qC(0),Run 10 of 25,qV(1)/qC(0),Run 11 of 25,qV(1)/qC(0),Run 12 of 25,qV(1)/qC(0),Run 13 of 25,qV(1)/qC(0),Run 14 of 25,qV(1)/qC(0),Run 15 of 25,qV(1)/qC(0),Run 16 of 25,qV(1)/qC(0),Run 17 of 25,qV(1)/qC(0),Run 18 of 25,qV(1)/qC(0),Run 19 of 25,qV(1)/qC(0),Run 20 of 25,qV(1)/qC(0),Run 21 of 25,qV(1)/qC(0),Run 22 of 25,qV(1)/qC(0),Run 23 of 25,qV(1)/qC(0),Run 24 of 25,qV(1)/qC(0),Run 25 of 25
414,1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{8}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=9}}"
415,1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{8}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=10}}"
416,1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{8}, a=10, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=4}}"
417,1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=6}}"
418,1,"Question{QuestionVoter{voter=Voter{2}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=6}}"
419,1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=1}}"
420,1,"Question{QuestionVoter{voter=Voter{2}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=2}}"
421,1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=3}}"
422,1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=3}}"
423,1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=10}}"
424,1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=10}}"
425,1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=10}}"
426,1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=8, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=10}}"
427,1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=5}}"
428,1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=5}}"
