i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
230,0,"Question{QuestionCommittee{λ=8242422857/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=320503189/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=329733486061/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=10929215/4194304, rank=7}}",0,"Question{QuestionCommittee{λ=2654641851/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=25637312109/17179869184, rank=3}}",0,"Question{QuestionCommittee{λ=75402383/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=305683113/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=81828883309/68719476736, rank=7}}",0,"Question{QuestionCommittee{λ=144333689/134217728, rank=3}}"
231,0,"Question{QuestionCommittee{λ=16484845733/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=2193349/2097152, rank=5}}",0,"Question{QuestionCommittee{λ=304897273/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=20833317/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=18324472528877/17592186044416, rank=5}}",0,"Question{QuestionCommittee{λ=51274624237/34359738368, rank=3}}",0,"Question{QuestionCommittee{λ=1544539423/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=2678839871/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=268880493/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=288667359/268435456, rank=3}}"
232,0,"Question{QuestionCommittee{λ=615118213/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=2181478239/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=659466972141/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=70705494125/68719476736, rank=1}}",0,"Question{QuestionCommittee{λ=625235/524288, rank=3}}",0,"Question{QuestionCommittee{λ=74647519149/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=2201183101/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=2335576333/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=352775829/268435456, rank=5}}",0,"Question{QuestionCommittee{λ=4601738617/4294967296, rank=1}}"
233,0,"Question{QuestionCommittee{λ=2123961/2097152, rank=2}}",0,"Question{QuestionCommittee{λ=2044459063/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=1099099129/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=182172835/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=1152718307/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=102549248493/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=4840555317/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=29467620605/17179869184, rank=7}}",0,"Question{QuestionCommittee{λ=17522187/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=577334737/536870912, rank=3}}"
234,0,"Question{QuestionCommittee{λ=2178521041/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=350772484589/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=41451231/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=141410988269/137438953472, rank=1}}",0,"Question{QuestionCommittee{λ=71224169/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=121895991/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=72915969325/68719476736, rank=5}}",0,"Question{QuestionCommittee{λ=10863293237/8589934592, rank=2}}",0,"Question{QuestionCommittee{λ=163657766637/137438953472, rank=7}}",0,"Question{QuestionCommittee{λ=1154669455/1073741824, rank=3}}"
235,0,"Question{QuestionCommittee{λ=1230236407/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=4088918145/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=609794565/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=16248530453/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=276437857/268435456, rank=4}}",0,"Question{QuestionCommittee{λ=603139475/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=3089078827/2147483648, rank=2}}",0,"Question{QuestionCommittee{λ=21726586493/17179869184, rank=2}}",0,"Question{QuestionCommittee{λ=327315533293/274877906944, rank=7}}",0,"Question{QuestionCommittee{λ=11412059/8388608, rank=7}}"
236,0,"Question{QuestionCommittee{λ=2460472795/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=109269974701/68719476736, rank=7}}",0,"Question{QuestionCommittee{λ=5051392769/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=32497060925/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=36648945057773/35184372088832, rank=5}}",0,"Question{QuestionCommittee{λ=1206278969/536870912, rank=6}}",0,"Question{QuestionCommittee{λ=150804785/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=5357679761/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=7891431753/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=17471729533/17179869184, rank=2}}"
237,0,"Question{QuestionCommittee{λ=33283175677/17179869184, rank=6}}",0,"Question{QuestionCommittee{λ=4386679/4194304, rank=5}}",0,"Question{QuestionCommittee{λ=10102785557/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=138144761197/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=552875695/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=560217371/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=5114835/4194304, rank=8}}",0,"Question{QuestionCommittee{λ=120872157/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=34327228109/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=9203477253/8589934592, rank=1}}"
238,0,"Question{QuestionCommittee{λ=13470569333/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=27156023/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=1219589111/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=364088049/268435456, rank=5}}",0,"Question{QuestionCommittee{λ=2305436595/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=2412557957/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=18154963/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=23199653/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=169712977/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=18406954525/17179869184, rank=1}}"
239,0,"Question{QuestionCommittee{λ=19466565677/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=54312065/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=20205571133/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=282821976557/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=73297890115565/70368744177664, rank=5}}",0,"Question{QuestionCommittee{λ=462621251/268435456, rank=5}}",0,"Question{QuestionCommittee{λ=4402366221/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=611366207/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=35044355/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=6873536621/4294967296, rank=5}}"
240,0,"Question{QuestionCommittee{λ=17707475/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=108624149/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=82902481/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=41666653/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=146595780231149/140737488355328, rank=5}}",0,"Question{QuestionCommittee{λ=4825115933/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=301609589/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=58935241229/34359738368, rank=7}}",0,"Question{QuestionCommittee{λ=70088691/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=36813909069/34359738368, rank=1}}"
241,0,"Question{QuestionCommittee{λ=32969691485/17179869184, rank=7}}",0,"Question{QuestionCommittee{λ=8177836309/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=85899345901/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=728176079/536870912, rank=5}}",0,"Question{QuestionCommittee{λ=293191560462317/281474976710656, rank=5}}",0,"Question{QuestionCommittee{λ=149295038317/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=145831938669/137438953472, rank=5}}",0,"Question{QuestionCommittee{λ=1222732433/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=273887867/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=2398625439/2147483648, rank=6}}"
242,0,"Question{QuestionCommittee{λ=26941138685/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=16355672637/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=171798691821/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=21858449/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=4610873209/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=243792001/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=36309907/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=4671152685/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=15782863525/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=2309338891/2147483648, rank=3}}"
243,0,"Question{QuestionCommittee{λ=4247941/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=8773339/8388608, rank=5}}",0,"Question{QuestionCommittee{λ=18075581/16777216, rank=3}}",0,"Question{QuestionCommittee{λ=276289522413/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=5309283721/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=9650231885/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=603219159/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=46399325/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=31565727069/17179869184, rank=4}}",0,"Question{QuestionCommittee{λ=2243436973/2147483648, rank=4}}"
244,0,"Question{QuestionCommittee{λ=4920945609/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=1057945399/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=343597383661/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=64994121869/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=10618567461/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=487583983/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=8804732461/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=117870482477/68719476736, rank=7}}",0,"Question{QuestionCommittee{λ=339425973/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=164890815/134217728, rank=8}}"
245,0,"Question{QuestionCommittee{λ=8495863/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=217248317/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=2439178241/2147483648, rank=2}}",0,"Question{QuestionCommittee{λ=2514195295/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=335036479/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=19300463789/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=17609464941/17179869184, rank=6}}",0,"Question{QuestionCommittee{λ=1402984103/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=68654456237/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=4486873965/4294967296, rank=4}}"
246,0,"Question{QuestionCommittee{λ=16991745/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=4362956497/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=275020533/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=552579044845/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=3229941103/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=314872957/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=6178157673/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=235740964973/137438953472, rank=7}}",0,"Question{QuestionCommittee{λ=537760967/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=13747073261/8589934592, rank=5}}"
247,0,"Question{QuestionCommittee{λ=33983509/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=701544969197/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=687194767341/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=5028390609/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=670072977/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=205098497005/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=10229689/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=2445464847/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=63131454157/34359738368, rank=4}}",0,"Question{QuestionCommittee{λ=22824137/16777216, rank=7}}"
248,0,"Question{QuestionCommittee{λ=9841891237/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=434496653/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=40411142285/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=1105158089709/1099511627776, rank=3}}",0,"Question{QuestionCommittee{λ=586383120924653/562949953421312, rank=5}}",0,"Question{QuestionCommittee{λ=4604330217/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=1206438299/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=92798669/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=678851927/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=27494146541/17179869184, rank=5}}"
249,0,"Question{QuestionCommittee{λ=35414931/33554432, rank=3}}",0,"Question{QuestionCommittee{λ=8725913013/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=165804981/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=1456352177/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=21237134941/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=410196994029/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=72619795/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=185597357/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=140177401/134217728, rank=6}}",0,"Question{QuestionCommittee{λ=34943459085/34359738368, rank=2}}"
250,0,"Question{QuestionCommittee{λ=65939382989/34359738368, rank=7}}",0,"Question{QuestionCommittee{λ=1403089938413/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=4878356501/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=2210316179437/2199023255552, rank=3}}",0,"Question{QuestionCommittee{λ=1105751409/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=298590076653/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=35218929901/34359738368, rank=6}}",0,"Question{QuestionCommittee{λ=9342305389/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=137308912493/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=69886918189/68719476736, rank=2}}"
251,1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=2}}"
252,1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=3}}"
253,1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=4}}"
254,1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=5}}"
255,1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=6}}"
256,1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=7}}"
257,1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=8}}"
258,1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=9}}"
259,1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=10}}"
260,1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=6}}"
261,1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=10}}"
262,1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=1}}"
263,1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=7}}"
264,1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=7}}"
265,1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=8, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=8}}"
266,1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=8}}"
267,1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=10, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=8}}"
268,1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=8}}"
269,1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=2}}"
