i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
226,0,"Question{QuestionCommittee{λ=4814192361/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=25703453997/17179869184, rank=5}}",0,"Question{QuestionCommittee{λ=10475309741/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=19250731/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=296544227/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=19357071869/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=9732650357/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=33673847/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=12202307/8388608, rank=4}}",0,"Question{QuestionCommittee{λ=159327207/67108864, rank=7}}"
227,0,"Question{QuestionCommittee{λ=9628384741/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=54252747/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=4181472047/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=272991353/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=593088435/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=19162901597/17179869184, rank=3}}",0,"Question{QuestionCommittee{λ=10906051/8388608, rank=8}}",0,"Question{QuestionCommittee{λ=1095472713/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=159758155/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=575229301741/549755813888, rank=6}}"
228,0,"Question{QuestionCommittee{λ=937998209/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=1670091537/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=341324145133/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=16912629/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=2066919/1048576, rank=7}}",0,"Question{QuestionCommittee{λ=145484741485/137438953472, rank=5}}",0,"Question{QuestionCommittee{λ=21812083/16777216, rank=8}}",0,"Question{QuestionCommittee{λ=2223812025/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=433340883/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=1150458603501/1099511627776, rank=6}}"
229,0,"Question{QuestionCommittee{λ=553981913/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=8864501/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=1468489567/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=545982725/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=118017554285/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=38714143757/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=19465300733/17179869184, rank=4}}",0,"Question{QuestionCommittee{λ=1208517203/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=1459155476461/1099511627776, rank=7}}",0,"Question{QuestionCommittee{λ=10546219869/8589934592, rank=1}}"
230,0,"Question{QuestionCommittee{λ=1875996399/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=51406908013/34359738368, rank=5}}",0,"Question{QuestionCommittee{λ=17253185/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=83300265/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=723533999/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=2030825968621/1099511627776, rank=6}}",0,"Question{QuestionCommittee{λ=323988055/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=1141494855/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=161181559/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=318654433/134217728, rank=7}}"
231,0,"Question{QuestionCommittee{λ=1191360659/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=102813816045/68719476736, rank=5}}",0,"Question{QuestionCommittee{λ=682648290285/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=166600549/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=1186176889/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=7138289/2097152, rank=7}}",0,"Question{QuestionCommittee{λ=43624185/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=2417034425/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=1446735289/1073741824, rank=6}}",0,"Question{QuestionCommittee{λ=21092439757/17179869184, rank=1}}"
232,0,"Question{QuestionCommittee{λ=19256769501/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=3340183093/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=8362944113/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=33825277/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=135524529/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=1126077/1048576, rank=1}}",0,"Question{QuestionCommittee{λ=38930601485/34359738368, rank=4}}",0,"Question{QuestionCommittee{λ=4447624069/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=2918310952941/2199023255552, rank=7}}",0,"Question{QuestionCommittee{λ=42184879533/34359738368, rank=1}}"
233,0,"Question{QuestionCommittee{λ=5986529373/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=17729021/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=2936979153/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=43258983277/34359738368, rank=2}}",0,"Question{QuestionCommittee{λ=1447068017/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=2252135/2097152, rank=1}}",0,"Question{QuestionCommittee{λ=647976129/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=72393771501/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=5836621905901/4398046511104, rank=7}}",0,"Question{QuestionCommittee{λ=2300917207021/2199023255552, rank=6}}"
234,0,"Question{QuestionCommittee{λ=8527935/8388608, rank=5}}",0,"Question{QuestionCommittee{λ=35458061/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=275709189/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=4716229745/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=271049077/268435456, rank=5}}",0,"Question{QuestionCommittee{λ=14276597/4194304, rank=7}}",0,"Question{QuestionCommittee{λ=21051501597/17179869184, rank=6}}",0,"Question{QuestionCommittee{λ=67347713/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=24404595/16777216, rank=4}}",0,"Question{QuestionCommittee{λ=780546425/536870912, rank=5}}"
235,0,"Question{QuestionCommittee{λ=1107963845/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=182075019/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=20950619501/17179869184, rank=7}}",0,"Question{QuestionCommittee{λ=103519729581/68719476736, rank=6}}",0,"Question{QuestionCommittee{λ=321350551/268435456, rank=4}}",0,"Question{QuestionCommittee{λ=38756765/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=79720247/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=2190945407/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=10570556925/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=637308885/268435456, rank=7}}"
236,0,"Question{QuestionCommittee{λ=18912757629/17179869184, rank=4}}",0,"Question{QuestionCommittee{λ=4799863869/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=69230461/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=67650535/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=2894136015/2147483648, rank=2}}",0,"Question{QuestionCommittee{λ=4752771/4194304, rank=2}}",0,"Question{QuestionCommittee{λ=42103003213/34359738368, rank=6}}",0,"Question{QuestionCommittee{λ=144787543021/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=319516329/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=17468265/16777216, rank=4}}"
237,0,"Question{QuestionCommittee{λ=17055889/16777216, rank=5}}",0,"Question{QuestionCommittee{λ=364150019/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=34506389/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=38501443/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=79068319/67108864, rank=3}}",0,"Question{QuestionCommittee{λ=77513511/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=1295952239/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=70294955/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=639032677/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=1251446791/1073741824, rank=3}}"
238,0,"Question{QuestionCommittee{λ=38513539021/34359738368, rank=8}}",0,"Question{QuestionCommittee{λ=136357147/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=16865281/16777216, rank=6}}",0,"Question{QuestionCommittee{λ=9432459509/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=158136619/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=38325803213/34359738368, rank=3}}",0,"Question{QuestionCommittee{λ=87248389/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=53253461/33554432, rank=8}}",0,"Question{QuestionCommittee{λ=21141113869/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=2502893563/2147483648, rank=3}}"
239,0,"Question{QuestionCommittee{λ=11973058765/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=108505475/67108864, rank=7}}",0,"Question{QuestionCommittee{λ=33730543/33554432, rank=6}}",0,"Question{QuestionCommittee{λ=1091965469/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=236035108589/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=4061651937261/2199023255552, rank=6}}",0,"Question{QuestionCommittee{λ=84206006445/68719476736, rank=6}}",0,"Question{QuestionCommittee{λ=4381890833/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=48809209/33554432, rank=4}}",0,"Question{QuestionCommittee{λ=84369759085/68719476736, rank=1}}"
240,0,"Question{QuestionCommittee{λ=2382721337/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=299257977325/274877906944, rank=1}}",0,"Question{QuestionCommittee{λ=1365296580589/1099511627776, rank=1}}",0,"Question{QuestionCommittee{λ=207039459181/137438953472, rank=6}}",0,"Question{QuestionCommittee{λ=642701121/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=4504289/4194304, rank=1}}",0,"Question{QuestionCommittee{λ=168412012909/137438953472, rank=6}}",0,"Question{QuestionCommittee{λ=134695445/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=2893470559/2147483648, rank=6}}",0,"Question{QuestionCommittee{λ=4601834414061/4398046511104, rank=6}}"
241,0,"Question{QuestionCommittee{λ=77027078061/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=728300019/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=138460941/134217728, rank=3}}",0,"Question{QuestionCommittee{λ=2183930957/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=542098173/536870912, rank=5}}",0,"Question{QuestionCommittee{λ=9505523/8388608, rank=2}}",0,"Question{QuestionCommittee{λ=75171571/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=4834068869/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=322363137/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=1561092869/1073741824, rank=5}}"
242,0,"Question{QuestionCommittee{λ=154054156141/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=1456600057/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=16725888245/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=77002905/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=1285402261/1073741824, rank=4}}",0,"Question{QuestionCommittee{λ=77428287533/68719476736, rank=8}}",0,"Question{QuestionCommittee{λ=274055295/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=140589929/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=11673243811821/8796093022208, rank=7}}",0,"Question{QuestionCommittee{λ=9203668828141/8796093022208, rank=6}}"
243,0,"Question{QuestionCommittee{λ=37825515277/34359738368, rank=4}}",0,"Question{QuestionCommittee{λ=205627632109/137438953472, rank=5}}",0,"Question{QuestionCommittee{λ=5873958325/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=333201117/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=2372353759/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=76651606445/68719476736, rank=3}}",0,"Question{QuestionCommittee{λ=77861202989/68719476736, rank=4}}",0,"Question{QuestionCommittee{λ=289575086061/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=23346487623661/17592186044416, rank=7}}",0,"Question{QuestionCommittee{λ=18407337656301/17592186044416, rank=6}}"
244,0,"Question{QuestionCommittee{λ=308108312301/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=272714275/268435456, rank=4}}",0,"Question{QuestionCommittee{λ=67461105/67108864, rank=6}}",0,"Question{QuestionCommittee{λ=666402253/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=1871964265453/1099511627776, rank=6}}",0,"Question{QuestionCommittee{λ=8123303874541/4398046511104, rank=6}}",0,"Question{QuestionCommittee{λ=336824025837/274877906944, rank=6}}",0,"Question{QuestionCommittee{λ=579150172141/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=644726293/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=34936511/33554432, rank=4}}"
245,0,"Question{QuestionCommittee{λ=3751992817/2147483648, rank=2}}",0,"Question{QuestionCommittee{λ=9599727757/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=69012797/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=414078918381/274877906944, rank=6}}",0,"Question{QuestionCommittee{λ=4133819/2097152, rank=7}}",0,"Question{QuestionCommittee{λ=9008597/8388608, rank=1}}",0,"Question{QuestionCommittee{λ=150343161/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=281179839/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=46692975247341/35184372088832, rank=7}}",0,"Question{QuestionCommittee{λ=168739518189/137438953472, rank=1}}"
246,0,"Question{QuestionCommittee{λ=7503985653/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=6680366205/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=551418359/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=135301089/134217728, rank=1}}",0,"Question{QuestionCommittee{λ=3743928530925/2199023255552, rank=6}}",0,"Question{QuestionCommittee{λ=290969482989/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=673648051693/549755813888, rank=6}}",0,"Question{QuestionCommittee{λ=1158300344301/1099511627776, rank=3}}",0,"Question{QuestionCommittee{λ=97618399/67108864, rank=4}}",0,"Question{QuestionCommittee{λ=69873041/67108864, rank=4}}"
247,0,"Question{QuestionCommittee{λ=34111759/33554432, rank=5}}",0,"Question{QuestionCommittee{λ=217010969/134217728, rank=7}}",0,"Question{QuestionCommittee{λ=276921901/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=4367861933/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=4744707537/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=18017175/16777216, rank=1}}",0,"Question{QuestionCommittee{λ=155722405997/137438953472, rank=4}}",0,"Question{QuestionCommittee{λ=9668137757/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=866681785/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=1274617751/536870912, rank=7}}"
248,0,"Question{QuestionCommittee{λ=616216624621/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=70916141/67108864, rank=2}}",0,"Question{QuestionCommittee{λ=134922229/134217728, rank=6}}",0,"Question{QuestionCommittee{λ=18864919037/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=5788272049/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=153303212909/137438953472, rank=3}}",0,"Question{QuestionCommittee{λ=174496759/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=2316600688621/2199023255552, rank=3}}",0,"Question{QuestionCommittee{λ=70621375/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=13629245/8388608, rank=8}}"
249,0,"Question{QuestionCommittee{λ=2215927709/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=411255264237/274877906944, rank=5}}",0,"Question{QuestionCommittee{λ=553843821/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=1480823151/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=2570804503/2147483648, rank=4}}",0,"Question{QuestionCommittee{λ=306606425837/274877906944, rank=3}}",0,"Question{QuestionCommittee{λ=348993537/268435456, rank=8}}",0,"Question{QuestionCommittee{λ=562359697/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=5786941137/4294967296, rank=6}}",0,"Question{QuestionCommittee{λ=337479036397/274877906944, rank=1}}"
250,0,"Question{QuestionCommittee{λ=4431855437/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=545428531/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=138025575/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=154005829/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=1084196327/1073741824, rank=5}}",0,"Question{QuestionCommittee{λ=19011065/16777216, rank=2}}",0,"Question{QuestionCommittee{λ=159440475/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=2282989729/2147483648, rank=2}}",0,"Question{QuestionCommittee{λ=141242769/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=139746063/134217728, rank=4}}"
251,0,"Question{QuestionCommittee{λ=8863710893/8589934592, rank=1}}",0,"Question{QuestionCommittee{λ=2913200095/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=11747916669/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=86517966573/68719476736, rank=2}}",0,"Question{QuestionCommittee{λ=8267619/4194304, rank=7}}",0,"Question{QuestionCommittee{λ=154856575085/137438953472, rank=8}}",0,"Question{QuestionCommittee{λ=311444812013/274877906944, rank=4}}",0,"Question{QuestionCommittee{λ=106506903/67108864, rank=8}}",0,"Question{QuestionCommittee{λ=1289452605/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=674958072813/549755813888, rank=1}}"
252,0,"Question{QuestionCommittee{λ=17727421805/17179869184, rank=1}}",0,"Question{QuestionCommittee{λ=598515954669/549755813888, rank=1}}",0,"Question{QuestionCommittee{λ=276051131/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=8735723885/4294967296, rank=8}}",0,"Question{QuestionCommittee{λ=16535257/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=581938965997/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=697987093/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=8763781685/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=2578905229/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=1349916145645/1099511627776, rank=1}}"
253,0,"Question{QuestionCommittee{λ=17970245/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=822510528493/549755813888, rank=5}}",0,"Question{QuestionCommittee{λ=1102836737/536870912, rank=8}}",0,"Question{QuestionCommittee{λ=1332804487/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=2168392635/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=16246607749101/8796093022208, rank=6}}",0,"Question{QuestionCommittee{λ=318880931/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=4633201377261/4398046511104, rank=3}}",0,"Question{QuestionCommittee{λ=93385950494701/70368744177664, rank=7}}",0,"Question{QuestionCommittee{λ=556892675/536870912, rank=2}}"
254,0,"Question{QuestionCommittee{λ=75651030573/68719476736, rank=4}}",0,"Question{QuestionCommittee{λ=1645021057005/1099511627776, rank=5}}",0,"Question{QuestionCommittee{λ=41901239021/34359738368, rank=7}}",0,"Question{QuestionCommittee{λ=308011639/268435456, rank=4}}",0,"Question{QuestionCommittee{λ=316273257/268435456, rank=3}}",0,"Question{QuestionCommittee{λ=38022149/33554432, rank=2}}",0,"Question{QuestionCommittee{λ=57054351885/34359738368, rank=3}}",0,"Question{QuestionCommittee{λ=1124719413/1073741824, rank=7}}",0,"Question{QuestionCommittee{λ=42282227757/17179869184, rank=8}}",0,"Question{QuestionCommittee{λ=279492145/268435456, rank=4}}"
255,0,"Question{QuestionCommittee{λ=151302061165/137438953472, rank=4}}",0,"Question{QuestionCommittee{λ=13360732429/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=1107687623/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=270602159/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=632546495/536870912, rank=3}}",0,"Question{QuestionCommittee{λ=32493215498221/17592186044416, rank=6}}",0,"Question{QuestionCommittee{λ=2591904497/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=9266402754541/8796093022208, rank=3}}",0,"Question{QuestionCommittee{λ=282485519/268435456, rank=5}}",0,"Question{QuestionCommittee{λ=2549235483/1073741824, rank=7}}"
256,0,"Question{QuestionCommittee{λ=15007971325/8589934592, rank=2}}",0,"Question{QuestionCommittee{λ=434021957/268435456, rank=7}}",0,"Question{QuestionCommittee{λ=2215375227/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=2961646321/2147483648, rank=5}}",0,"Question{QuestionCommittee{λ=7487857061869/4398046511104, rank=6}}",0,"Question{QuestionCommittee{λ=309713150189/274877906944, rank=8}}",0,"Question{QuestionCommittee{λ=637761881/536870912, rank=2}}",0,"Question{QuestionCommittee{λ=269390871/268435456, rank=1}}",0,"Question{QuestionCommittee{λ=5157810477/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=1113785331/1073741824, rank=2}}"
257,0,"Question{QuestionCommittee{λ=68223537/67108864, rank=5}}",0,"Question{QuestionCommittee{λ=3290042114029/2199023255552, rank=5}}",0,"Question{QuestionCommittee{λ=4430750473/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=173035933165/137438953472, rank=2}}",0,"Question{QuestionCommittee{λ=1265092971/1073741824, rank=3}}",0,"Question{QuestionCommittee{λ=36034369/33554432, rank=1}}",0,"Question{QuestionCommittee{λ=1347296103405/1099511627776, rank=6}}",0,"Question{QuestionCommittee{λ=538781761/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=11573882293/8589934592, rank=6}}",0,"Question{QuestionCommittee{λ=558984271/536870912, rank=4}}"
258,0,"Question{QuestionCommittee{λ=35940509/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=26721464877/17179869184, rank=6}}",0,"Question{QuestionCommittee{λ=2205673493/1073741824, rank=8}}",0,"Question{QuestionCommittee{λ=2665608955/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=33070533/16777216, rank=7}}",0,"Question{QuestionCommittee{λ=28553213/8388608, rank=7}}",0,"Question{QuestionCommittee{λ=1275523781/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=1077563541/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=1278065373/1073741824, rank=2}}",0,"Question{QuestionCommittee{λ=2699832291309/2199023255552, rank=1}}"
259,0,"Question{QuestionCommittee{λ=302604122349/274877906944, rank=4}}",0,"Question{QuestionCommittee{λ=53442929773/34359738368, rank=6}}",0,"Question{QuestionCommittee{λ=4411347005/2147483648, rank=8}}",0,"Question{QuestionCommittee{λ=37729838093/17179869184, rank=7}}",0,"Question{QuestionCommittee{λ=66141047/33554432, rank=7}}",0,"Question{QuestionCommittee{λ=613212851693/549755813888, rank=3}}",0,"Question{QuestionCommittee{λ=5183809013/4294967296, rank=7}}",0,"Question{QuestionCommittee{λ=213013825/134217728, rank=8}}",0,"Question{QuestionCommittee{λ=1733363551/1073741824, rank=1}}",0,"Question{QuestionCommittee{λ=2227570643/2147483648, rank=2}}"
260,0,"Question{QuestionCommittee{λ=1232433249261/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=141832263/134217728, rank=2}}",0,"Question{QuestionCommittee{λ=2730593161197/2199023255552, rank=1}}",0,"Question{QuestionCommittee{λ=346071866349/274877906944, rank=2}}",0,"Question{QuestionCommittee{λ=2530185961/2147483648, rank=3}}",0,"Question{QuestionCommittee{λ=72068719/67108864, rank=1}}",0,"Question{QuestionCommittee{λ=2551047543/2147483648, rank=2}}",0,"Question{QuestionCommittee{λ=2249438845/2147483648, rank=7}}",0,"Question{QuestionCommittee{λ=186771900989421/140737488355328, rank=7}}",0,"Question{QuestionCommittee{λ=5005787145/4294967296, rank=3}}"
261,0,"Question{QuestionCommittee{λ=136447093/134217728, rank=5}}",0,"Question{QuestionCommittee{λ=868043895/536870912, rank=7}}",0,"Question{QuestionCommittee{λ=8861500965/8589934592, rank=3}}",0,"Question{QuestionCommittee{λ=616023259/536870912, rank=4}}",0,"Question{QuestionCommittee{λ=5141609025/4294967296, rank=4}}",0,"Question{QuestionCommittee{λ=619426300397/549755813888, rank=8}}",0,"Question{QuestionCommittee{λ=10367618045/8589934592, rank=7}}",0,"Question{QuestionCommittee{λ=17527563389/17179869184, rank=6}}",0,"Question{QuestionCommittee{λ=373543801978861/281474976710656, rank=7}}",0,"Question{QuestionCommittee{λ=3122185719/2147483648, rank=5}}"
262,0,"Question{QuestionCommittee{λ=35454843629/34359738368, rank=1}}",0,"Question{QuestionCommittee{λ=283664545/268435456, rank=2}}",0,"Question{QuestionCommittee{λ=17723001949/17179869184, rank=3}}",0,"Question{QuestionCommittee{λ=828157836781/549755813888, rank=6}}",0,"Question{QuestionCommittee{λ=4336785289/4294967296, rank=5}}",0,"Question{QuestionCommittee{λ=1238852600813/1099511627776, rank=8}}",0,"Question{QuestionCommittee{λ=548110609/536870912, rank=1}}",0,"Question{QuestionCommittee{λ=2155127063/2147483648, rank=1}}",0,"Question{QuestionCommittee{λ=195236817/134217728, rank=4}}",0,"Question{QuestionCommittee{λ=6244371457/4294967296, rank=5}}"
263,0,"Question{QuestionCommittee{λ=4765442693/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=19199455533/8589934592, rank=3}}",0,"Question{QuestionCommittee{λ=269844439/268435456, rank=6}}",0,"Question{QuestionCommittee{λ=17471447789/8589934592, rank=8}}",0,"Question{QuestionCommittee{λ=8673570597/8589934592, rank=5}}",0,"Question{QuestionCommittee{λ=1226425703405/1099511627776, rank=3}}",0,"Question{QuestionCommittee{λ=2694592206829/2199023255552, rank=6}}",0,"Question{QuestionCommittee{λ=8895248157/8589934592, rank=4}}",0,"Question{QuestionCommittee{λ=390473615/268435456, rank=4}}",0,"Question{QuestionCommittee{λ=10011574309/8589934592, rank=3}}"
264,0,"Question{QuestionCommittee{λ=605208244717/549755813888, rank=4}}",0,"Question{QuestionCommittee{λ=106885859565/68719476736, rank=6}}",0,"Question{QuestionCommittee{λ=23495833357/17179869184, rank=4}}",0,"Question{QuestionCommittee{λ=692143732717/549755813888, rank=2}}",0,"Question{QuestionCommittee{λ=5060371941/4294967296, rank=3}}",0,"Question{QuestionCommittee{λ=2477705201645/2199023255552, rank=8}}",0,"Question{QuestionCommittee{λ=5102095105/4294967296, rank=2}}",0,"Question{QuestionCommittee{λ=4310254145/4294967296, rank=1}}",0,"Question{QuestionCommittee{λ=2556130765/2147483648, rank=2}}",0,"Question{QuestionCommittee{λ=36814675312621/35184372088832, rank=6}}"
