i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
227,1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=8}}"
228,1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=8}}"
229,1,"Question{QuestionVoter{voter=Voter{18}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=2}}"
230,1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=2}}"
231,1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=2}}"
232,1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=2}}"
233,1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=2}}"
234,1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=9}}"
235,1,"Question{QuestionVoter{voter=Voter{18}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=6}}"
236,1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=6}}"
237,1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=6}}"
238,1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{19}, a=10, b=6}}"
239,1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=9}}"
240,1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=3}}"
241,1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=1}}"
242,1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{13}, a=8, b=1}}"
243,1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=1}}"
244,1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=1}}"
245,1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=1}}"
246,1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=1}}"
247,1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=1}}"
248,1,"Question{QuestionVoter{voter=Voter{14}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=1}}"
249,1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=7}}"
250,1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=7}}"
251,1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=1}}"
252,1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=6}}"
253,1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{17}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=10}}"
254,1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=4}}"
255,1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=4}}"
256,1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=4}}"
257,1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=2}}"
258,1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=8, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=8, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=4}}"
259,1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=4}}"
260,1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=8}}"
261,1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{8}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=8}}"
262,1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=2}}"
263,1,"Question{QuestionVoter{voter=Voter{3}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=2}}"
264,1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=2}}"
265,1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=2}}"
266,1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=3}}"
